date,regime,posture,confidence,risk_score,composite,growth,liquidity,breadth,credit,volatility_safety,payload,recorded_at
2026-02-06,Risk-On Expansion,Growth-oriented,71.7,26.1,73.9,90.6,67.9,83.9,74.0,53.2,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 71.7, ""risk_score"": 26.1, ""composite"": 73.9, ""components"": {""Growth"": 90.6, ""Liquidity"": 67.9, ""Breadth"": 83.9, ""Credit"": 74.0, ""Volatility safety"": 53.2}}",2026-07-22T16:02:41.213267+00:00
2026-02-13,Late-Cycle Risk-On,Moderately invested,70.4,28.1,71.9,89.1,67.0,76.3,73.8,53.4,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 70.4, ""risk_score"": 28.1, ""composite"": 71.9, ""components"": {""Growth"": 89.1, ""Liquidity"": 67.0, ""Breadth"": 76.3, ""Credit"": 73.8, ""Volatility safety"": 53.4}}",2026-07-22T16:02:41.376132+00:00
2026-02-20,Risk-On Expansion,Growth-oriented,74.0,22.9,77.1,100.0,73.8,78.9,77.9,54.9,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 74.0, ""risk_score"": 22.9, ""composite"": 77.1, ""components"": {""Growth"": 100.0, ""Liquidity"": 73.8, ""Breadth"": 78.9, ""Credit"": 77.9, ""Volatility safety"": 54.9}}",2026-07-22T16:02:41.541587+00:00
2026-02-27,Risk-On Expansion,Growth-oriented,71.0,27.1,72.9,89.6,66.7,76.9,75.6,55.7,"{""regime"": ""Risk-On Expansion"", ""posture"": ""Growth-oriented"", ""confidence"": 71.0, ""risk_score"": 27.1, ""composite"": 72.9, ""components"": {""Growth"": 89.6, ""Liquidity"": 66.7, ""Breadth"": 76.9, ""Credit"": 75.6, ""Volatility safety"": 55.7}}",2026-07-22T16:02:41.706175+00:00
2026-03-06,Mixed / Transition,Balanced,61.8,40.3,59.7,66.2,52.5,57.5,68.4,53.9,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 61.8, ""risk_score"": 40.3, ""composite"": 59.7, ""components"": {""Growth"": 66.2, ""Liquidity"": 52.5, ""Breadth"": 57.5, ""Credit"": 68.4, ""Volatility safety"": 53.9}}",2026-07-22T16:02:41.868180+00:00
2026-03-13,Mixed / Transition,Balanced,58.6,44.9,55.1,59.0,47.0,51.1,65.7,52.6,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 58.6, ""risk_score"": 44.9, ""composite"": 55.1, ""components"": {""Growth"": 59.0, ""Liquidity"": 47.0, ""Breadth"": 51.1, ""Credit"": 65.7, ""Volatility safety"": 52.6}}",2026-07-22T16:02:42.031359+00:00
2026-03-20,Mixed / Transition,Balanced,60.6,41.9,58.1,71.4,52.1,42.9,69.8,54.1,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 60.6, ""risk_score"": 41.9, ""composite"": 58.1, ""components"": {""Growth"": 71.4, ""Liquidity"": 52.1, ""Breadth"": 42.9, ""Credit"": 69.8, ""Volatility safety"": 54.1}}",2026-07-22T16:02:42.202433+00:00
2026-03-27,Slowdown,Defensive tilt,56.0,51.4,48.6,55.8,39.9,30.0,64.5,52.6,"{""regime"": ""Slowdown"", ""posture"": ""Defensive tilt"", ""confidence"": 56.0, ""risk_score"": 51.4, ""composite"": 48.6, ""components"": {""Growth"": 55.8, ""Liquidity"": 39.9, ""Breadth"": 30.0, ""Credit"": 64.5, ""Volatility safety"": 52.6}}",2026-07-22T16:02:42.367577+00:00
2026-04-02,Mixed / Transition,Balanced,58.5,45.0,55.0,62.0,47.0,54.3,63.3,48.6,"{""regime"": ""Mixed / Transition"", ""posture"": ""Balanced"", ""confidence"": 58.5, ""risk_score"": 45.0, ""composite"": 55.0, ""components"": {""Growth"": 62.0, ""Liquidity"": 47.0, ""Breadth"": 54.3, ""Credit"": 63.3, ""Volatility safety"": 48.6}}",2026-07-22T16:02:42.537162+00:00
2026-04-10,Late-Cycle Risk-On,Moderately invested,63.6,37.7,62.3,70.2,54.3,74.3,64.7,47.8,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 63.6, ""risk_score"": 37.7, ""composite"": 62.3, ""components"": {""Growth"": 70.2, ""Liquidity"": 54.3, ""Breadth"": 74.3, ""Credit"": 64.7, ""Volatility safety"": 47.8}}",2026-07-22T16:02:42.703172+00:00
2026-04-17,Late-Cycle Risk-On,Moderately invested,67.3,32.5,67.5,79.8,60.2,84.1,66.5,47.0,"{""regime"": ""Late-Cycle Risk-On"", ""posture"": ""Moderately invested"", ""confidence"": 67.3, ""risk_score"": 32.5, ""composite"": 67.5, ""components"": {""Growth"": 79.8, ""Liquidity"": 60.2, ""Breadth"": 84.1, ""Credit"": 66.5, ""Volatility safety"": 47.0}}",2026-07-22T16:02:42.873361+00:00
